Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12
Data,4,record,timestamp,1096708913,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708914,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708915,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708916,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708917,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708918,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708919,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708920,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708921,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708922,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708923,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708924,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708925,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708926,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708927,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708928,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708929,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708930,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708931,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708932,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708933,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708934,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708935,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708936,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708937,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708938,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708939,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708940,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708941,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708942,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708943,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708944,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708945,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708946,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708947,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708948,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708949,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708950,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708951,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708952,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708953,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708954,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708955,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,124,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708956,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708957,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708958,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708959,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708960,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708961,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708962,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708963,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,88,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708964,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708965,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708966,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708967,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708968,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708969,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708970,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708971,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708972,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708973,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708974,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708975,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708976,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708977,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708978,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708979,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708980,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708981,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708982,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708983,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708984,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708985,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708986,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708987,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708988,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708989,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708990,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708991,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,128,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708992,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,128,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708993,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708994,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,84,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708995,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,84,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708996,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708997,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708998,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708999,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,128,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709000,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,128,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709001,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,129,bpm,cadence,84,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709002,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,128,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709003,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,128,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709004,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709005,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709006,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709007,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709008,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,128,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709009,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709010,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,127,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709011,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709012,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,126,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709013,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,125,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709014,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,124,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709015,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,124,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709016,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,124,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709017,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709018,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709019,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709020,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709021,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709022,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709023,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709024,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709025,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709026,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709027,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709028,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709029,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709030,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
